item_code;product_name;history_days;lead_time_days;service_level;bootstrap_repetitions;resampling_method;evaluation_status;train_days;test_days;number_of_test_cases;evaluation_reorder_point;evaluation_mean_lead_time_demand;evaluation_safety_stock;achieved_csl;shortage_units;fill_rate;total_actual_lead_time_demand
10020003001;伯朗醇黑咖啡無糖;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;96,000000;33,967800;62,032200;1,000000;0,000000;1,000000;6,000000
10020004001;貝納頌經典拿鐵咖啡Can210ml;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;168,000000;75,954000;92,046000;1,000000;0,000000;1,000000;348,000000
10020006001;伯朗曼特寧咖啡二合一Can240ml:曼特寧2合1;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
10020007001;伯朗咖啡原味Can240ml:金車伯朗咖啡;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;2034,000000;993,027000;1040,973000;1,000000;0,000000;1,000000;3822,000000
10020011001;統一咖啡廣場TP300ml:統一咖啡廣場;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;384,000000;212,680800;171,319200;0,500000;48,000000;0,969231;1560,000000
10020012001;36法郎拿堤烘焙咖啡Can240ml:拿堤烘焙咖啡;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;108,000000;36,174600;71,825400;1,000000;0,000000;1,000000;6,000000
10020015001;伯朗曼特寧咖啡Can240ml;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;168,000000;91,190400;76,809600;0,333333;174,000000;0,715686;612,000000
10020016001;韋恩 Flash Brew閃萃黑咖啡500ml;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;84,000000;36,472800;47,527200;0,333333;52,000000;0,790323;248,000000
10020017001;曼仕德濃醇拿鐵咖啡Can235ml:曼仕德濃醇拿鐵;4;2;0,950000;10000;with_replacement;ok;2,000000;2,000000;1,000000;2,000000;0,993100;1,006900;0,000000;4,000000;0,333333;6,000000
10020018001;伯朗藍山咖啡Can240 ml:金車藍山咖啡;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;822,000000;505,039200;316,960800;1,000000;0,000000;1,000000;2040,000000
10020019001;貝納頌經典曼特寧咖啡Can210ml:貝納頌經典曼特;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;90,000000;28,129800;61,870200;1,000000;0,000000;1,000000;132,000000
10020024001;貝納頌黑咖啡 Can 210ml;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;96,000000;47,306400;48,693600;1,000000;0,000000;1,000000;114,000000
10020025001;貝納頌直火炭焙風味 Can 210ml:貝納頌直火炭焙;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;90,000000;27,034800;62,965200;1,000000;0,000000;1,000000;228,000000
10020027001;貝納頌咖啡TP375ml:貝納頌咖啡;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;270,000000;163,218900;106,781100;0,000000;564,000000;0,656934;1644,000000
10020028001;UCC BLACK無糖黑咖啡飲料275g:產地日本滋賀縣;6;2;0,950000;10000;with_replacement;ok;4,000000;2,000000;1,000000;48,000000;23,808000;24,192000;1,000000;0,000000;1,000000;24,000000
10020033001;韋恩特濃咖啡Can320ml:韋恩特濃咖啡;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;280,000000;151,730000;128,270000;1,000000;0,000000;1,000000;196,000000
10020034001;午后時光重乳咖啡拿鐵TP330ml;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;90,000000;37,527600;52,472400;0,333333;30,000000;0,886364;264,000000
10020036001;咖啡廣場奶香特調咖啡Pet600ml;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;140,000000;56,952800;83,047200;1,000000;0,000000;1,000000;264,000000
10020037001;Asahi Wonda 早安咖啡 CAN179ml:Asahi Wonda咖啡;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;60,000000;9,492000;50,508000;1,000000;0,000000;1,000000;30,000000
10020041001;UCC無糖咖啡飲料Can184ml:產地日本兵庫縣;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;522,000000;281,856000;240,144000;1,000000;0,000000;1,000000;1434,000000
10020042001;咖啡廣場調和式冰咖啡Pet600ml;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;136,000000;48,128400;87,871600;1,000000;0,000000;1,000000;256,000000
10020046001;韋恩特濃黑咖Can210ml;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;78,000000;29,950200;48,049800;1,000000;0,000000;1,000000;30,000000
10020093001;喬亞滴濾拿鐵Pet350ml:喬亞滴濾拿鐵;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
10020094001;喬亞滴濾無糖黑Pet350ml:喬亞滴濾無糖黑;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;32,000000;11,679600;20,320400;1,000000;0,000000;1,000000;40,000000
10021001001;舒跑(小)Can245ml;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;2136,000000;1228,070400;907,929600;0,500000;1032,000000;0,868098;7824,000000
10021005001;寶礦力水得Can340ml:340ml;7;2;0,950000;10000;with_replacement;ok;5,000000;2,000000;1,000000;192,000000;99,739200;92,260800;1,000000;0,000000;1,000000;126,000000
10021006001;黑松FIN補給飲料Pet580ml;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;2136,000000;1397,248400;738,751600;0,500000;440,000000;0,946628;8244,000000
10021007001;寶礦力水得Pet1460ml;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;206,000000;121,180400;84,819600;1,000000;0,000000;1,000000;604,000000
10021008001;舒跑TP250ml;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;4512,000000;2336,335200;2175,664800;0,500000;2952,000000;0,838158;18240,000000
10021009001;舒跑Pet1500ml;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;576,000000;282,249600;293,750400;0,333333;138,000000;0,918728;1698,000000
10021010001;寶礦力水得(低卡)Pet 580ml;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;116,000000;55,371200;60,628800;1,000000;0,000000;1,000000;368,000000
10021015001;舒跑S健康補給飲料Pet590ml:S健康補給;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;236,000000;132,185600;103,814400;1,000000;0,000000;1,000000;176,000000
10021016001;舒跑Pet590ml;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;840,000000;566,145200;273,854800;0,500000;212,000000;0,934325;3228,000000
10021017001;寶礦力水得Pet580ml;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;332,000000;162,465200;169,534800;1,000000;0,000000;1,000000;488,000000
10021018001;寶礦力水得Pet900ml;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;60,000000;22,485600;37,514400;1,000000;0,000000;1,000000;48,000000
10021021001;寶礦力水得Pet345ml:寶礦力水得;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;200,000000;107,263200;92,736800;0,500000;72,000000;0,884615;624,000000
10021022001;舒跑Pet975ml:舒跑Pet975ml;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;108,000000;38,888400;69,111600;1,000000;0,000000;1,000000;48,000000
10021023001;動元素運動飲料Pet600ml;12;2;0,950000;10000;with_replacement;ok;9,000000;3,000000;2,000000;48,000000;26,570400;21,429600;1,000000;0,000000;1,000000;24,000000
10021025001;黑松FIN補給飲料TP300ml;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;10746,000000;5717,679000;5028,321000;0,500000;3834,000000;0,902695;39402,000000
10021026001;黑松FIN補給飲料Pet1460ml:黑松FIN健康補;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;439,000000;326,428000;112,572000;0,250000;258,000000;0,868635;1964,000000
10021027001;黑松FIN補給飲料Can240ml;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;1488,000000;700,872000;787,128000;1,000000;0,000000;1,000000;4128,000000
10021034001;黑松FIN補給飲料Pet975ml;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;140,000000;64,169600;75,830400;1,000000;0,000000;1,000000;248,000000
10021035001;舒跑TP250 6入;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;526,000000;316,233900;209,766100;1,000000;0,000000;1,000000;1346,000000
10021040001;動元素運動飲料Pet1250ml;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;42,000000;13,719000;28,281000;1,000000;0,000000;1,000000;12,000000
10022003001;紅牛能量飲料Can355ml:紅牛能量飲料;10;2;0,950000;10000;with_replacement;ok;8,000000;2,000000;1,000000;48,000000;12,057600;35,942400;1,000000;0,000000;1,000000;48,000000
10022006001;紅牛能量飲料1入;11;2;0,950000;10000;with_replacement;ok;8,000000;3,000000;2,000000;72,000000;29,366400;42,633600;0,500000;72,000000;0,666667;216,000000
10022008001;金車奧利多Btl150ml;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;288,000000;104,153600;183,846400;1,000000;0,000000;1,000000;384,000000
10022011001;紅牛能量飲料4入:紅牛能量飲料4;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;23,000000;11,949700;11,050300;1,000000;0,000000;1,000000;28,000000
10022012001;康貝特200P:康貝特200P;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;48,000000;9,475200;38,524800;1,000000;0,000000;1,000000;18,000000
10022014001;紅牛無糖能量飲料4入:紅牛無糖能量飲;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;12,000000;4,371400;7,628600;1,000000;0,000000;1,000000;24,000000
10022015001;保力達水蠻牛維他命B補給飲料;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;10,000000;4,256700;5,743300;1,000000;0,000000;1,000000;8,000000
10022016001;PowerBOMB活力爆發能量飲料:康貝特活力爆發;9;2;0,950000;10000;with_replacement;ok;7,000000;2,000000;1,000000;76,000000;38,057200;37,942800;1,000000;0,000000;1,000000;32,000000
10022020001;魔爪能量碳酸飲料Can355ml;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;48,000000;13,747200;34,252800;1,000000;0,000000;1,000000;28,000000
10022024001;黃金康貝特能量飲料150ml:黃金康貝特;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;24,000000;8,100600;15,899400;1,000000;0,000000;1,000000;6,000000
10022030001;金車奧利多Can240ml;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;276,000000;167,987400;108,012600;0,333333;162,000000;0,831250;960,000000
10022908001;白魔爪能量碳酸飲料(超越)Can355ml;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;24,000000;5,444400;18,555600;1,000000;0,000000;1,000000;24,000000
10022910001;魔爪芒果狂歡能量碳酸飲料can355ml:魔爪芒果狂歡;7;2;0,950000;10000;with_replacement;ok;5,000000;2,000000;1,000000;12,000000;4,802400;7,197600;0,000000;16,000000;0,428571;28,000000
10022915001;保力達蠻牛EX能量飲料Can250ml;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;8,000000;2,419600;5,580400;1,000000;0,000000;1,000000;7,000000
10022916001;保力達蠻牛Slim維他命B Can250ml;15;2;0,950000;10000;with_replacement;ok;12,000000;3,000000;2,000000;7,000000;2,184700;4,815300;0,500000;5,000000;0,687500;16,000000
10023002001;桂格無糖養氣人蔘60mlx19:桂格無糖養氣人;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;8,000000;3,151300;4,848700;1,000000;0,000000;1,000000;10,000000
10023004001;歐典生機養身黑木耳180ml;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
10023005001;老協珍人蔘精60mlx14入;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;9,000000;3,130000;5,870000;1,000000;0,000000;1,000000;1,000000
10023008001;白蘭氏黑醋栗+金盞花葉黃素精華飲60m:白蘭氏葉黃素飲;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;5,000000;1,722100;3,277900;1,000000;0,000000;1,000000;1,000000
10023011001;白蘭氏葉黃素精華凍15Gx21入:葉黃素精華凍;10;2;0,950000;10000;with_replacement;ok;8,000000;2,000000;1,000000;8,000000;3,226500;4,773500;1,000000;0,000000;1,000000;1,000000
10023017001;桂格滴雞精52mlx9:滴雞精;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;2,000000;0,767900;1,232100;0,666667;2,000000;0,714286;7,000000
10023020001;老協珍熬雞精14入;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;28,000000;15,102800;12,897200;1,000000;0,000000;1,000000;62,000000
10023023001;白蘭氏旭沛人蔘蜆精60ml*15:人參蜆精60ml*1;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
10023025001;台糖蜆精62mlx19;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
10023027001;桂格養氣人蔘滋補液60mlx19:桂格養氣人蔘;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;10,000000;5,799200;4,200800;1,000000;0,000000;1,000000;23,000000
10023031001;白蘭氏旭沛蜆精60ml*12:白蘭氏旭沛蜆精;12;2;0,950000;10000;with_replacement;ok;9,000000;3,000000;2,000000;6,000000;1,549700;4,450300;1,000000;0,000000;1,000000;1,000000
10023032001;天地合補純正官燕窩;6;2;0,950000;10000;with_replacement;ok;4,000000;2,000000;1,000000;4,000000;1,006600;2,993400;1,000000;0,000000;1,000000;2,000000
10023035001;愛健萬丹紅紅豆水Pet530ml;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;60,000000;20,533600;39,466400;0,500000;36,000000;0,844828;232,000000
10023044001;天地合補葉黃素功能飲60mlx18:天地合補葉黃素;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;6,000000;1,881700;4,118300;1,000000;0,000000;1,000000;1,000000
10023049001;白蘭氏雙認證雞精68mlx19:雙認證68mlx19;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;5,000000;1,863800;3,136200;1,000000;0,000000;1,000000;9,000000
10023051001;桂格養氣人蔘雞精雙效滋補18入:桂格養氣人蔘雞;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;6,000000;1,635600;4,364400;1,000000;0,000000;1,000000;3,000000
10023054001;天地合補含鐵玫瑰四物飲12入:含鐵四物飲;8;2;0,950000;10000;with_replacement;ok;6,000000;2,000000;1,000000;3,000000;1,667600;1,332400;1,000000;0,000000;1,000000;1,000000
10023055001;桂格雙效活靈芝盒裝16瓶:桂格雙效活靈芝;2;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
10023058001;白蘭氏強化型金盞花葉黃素精華飲60ml:強化型葉黃素;15;2;0,950000;10000;with_replacement;ok;12,000000;3,000000;2,000000;8,000000;1,678200;6,321800;1,000000;0,000000;1,000000;1,000000
10023063001;白蘭氏冬蟲夏草雞精68mlx18:白蘭氏蟲草雞精;18;2;0,950000;10000;with_replacement;ok;14,000000;4,000000;3,000000;6,000000;1,411000;4,589000;1,000000;0,000000;1,000000;2,000000
10023066001;白蘭氏養蔘飲60mlx18:白蘭氏養蔘飲60;17;2;0,950000;10000;with_replacement;ok;13,000000;4,000000;3,000000;3,000000;1,070500;1,929500;1,000000;0,000000;1,000000;3,000000
10023068001;桂格冬蟲夏草養氣人蔘60mlx16;16;2;0,950000;10000;with_replacement;ok;12,000000;4,000000;3,000000;3,000000;0,683400;2,316600;1,000000;0,000000;1,000000;5,000000
10023073001;白蘭氏兒童學進雞精41mlx6:白蘭氏學進雞精;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;18,000000;2,383200;15,616800;1,000000;0,000000;1,000000;12,000000
10023075001;桂格5X人蔘濃縮精華飲盒裝15ml*18包:5X人蔘濃縮精;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
10023078001;白蘭氏關鍵活躍雞精69mlx15入;16;2;0,950000;10000;with_replacement;ok;12,000000;4,000000;3,000000;4,000000;1,510500;2,489500;1,000000;0,000000;1,000000;1,000000
10023083001;白蘭氏雙認證雞精 68mlX12:雙認證雞精68*12;19;2;0,950000;10000;with_replacement;ok;15,000000;4,000000;3,000000;3,000000;1,084000;1,916000;1,000000;0,000000;1,000000;6,000000
10023087001;白蘭氏冰糖燕窩68mlx6:白蘭氏冰糖燕窩;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
10023093001;桂格養氣人蔘60mlX6;13;2;0,950000;10000;with_replacement;ok;10,000000;3,000000;2,000000;7,000000;2,200200;4,799800;0,500000;1,000000;0,933333;15,000000
10023100001;桂格5X蜜人蔘濃縮精華飲盒裝15ml*185X蜜人蔘濃縮精;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
10023102001;白蘭氏冰糖燕窩禮盒70gx5;1;2;0,950000;10000;with_replacement;not_enough_history_for_holdout;;;;;;;;;;
10023103001;老協珍熬雞精42mlx7入;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;4,000000;1,127100;2,872900;1,000000;0,000000;1,000000;7,000000
10023104001;老協珍人蔘精60mlx7入:老協珍人蔘精7;5;2;0,950000;10000;with_replacement;ok;3,000000;2,000000;1,000000;4,000000;1,337000;2,663000;1,000000;0,000000;1,000000;4,000000
10023106001;李時珍養氣人蔘精華飲35mlx18入:李時珍養氣人蔘;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;12,000000;6,728200;5,271800;0,750000;4,000000;0,846154;26,000000
10023110001;天地合補含鐵玫瑰四物120ml x6:天地合補含鐵;14;2;0,950000;10000;with_replacement;ok;11,000000;3,000000;2,000000;6,000000;2,004600;3,995400;1,000000;0,000000;1,000000;2,000000
10023114001;老協珍熬雞精暖薑口味42mlx14入:老協珍熬雞精薑;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;5,000000;1,524000;3,476000;1,000000;0,000000;1,000000;10,000000
10023124001;老協珍人蔘精麥蘆卡蜂蜜口味60mlx14入;5;2;0,950000;10000;with_replacement;ok;3,000000;2,000000;1,000000;10,000000;3,996100;6,003900;1,000000;0,000000;1,000000;3,000000
10023892001;天地合補葡萄糖胺18入:天地合補葡萄糖;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;6,000000;2,513600;3,486400;1,000000;0,000000;1,000000;4,000000
10023998001;天地合補金盞花葉黃素濃縮飲15mlx16入;16;2;0,950000;10000;with_replacement;ok;12,000000;4,000000;3,000000;1,000000;0,159200;0,840800;0,666667;2,000000;0,600000;5,000000
10024001001;健酪原味乳酸飲料;5;2;0,950000;10000;with_replacement;ok;3,000000;2,000000;1,000000;252,000000;147,830400;104,169600;1,000000;0,000000;1,000000;72,000000
10024003001;健酪乳酸飲料原味Pet1450ml;21;2;0,950000;10000;with_replacement;ok;16,000000;5,000000;4,000000;18,000000;6,562200;11,437800;1,000000;0,000000;1,000000;36,000000
10024004001;開心成長可爾必思蘋果口味160ml:蘋果;20;2;0,950000;10000;with_replacement;ok;16,000000;4,000000;3,000000;186,000000;109,383000;76,617000;1,000000;0,000000;1,000000;228,000000
10024005001;健酪水蜜桃乳酸飲料:健酪水蜜桃乳酸;16;2;0,950000;10000;with_replacement;ok;12,000000;4,000000;3,000000;90,000000;24,999000;65,001000;1,000000;0,000000;1,000000;60,000000
